condition,seed,data_seen,task_i,task_j,linear_cka,checkpoint_fraction
baseline,4,100352,P05_parity_d3_16_18_28,P20_parity_d3_4_7_35,0.9976396560668945,1.00352
baseline,4,100352,P05_parity_d3_16_18_28,P21_parity_d5_25_34_36_37_39,0.996934175491333,1.00352
baseline,4,100352,P05_parity_d3_16_18_28,P22_parity_d5_5_14_30_35_36,0.9960488677024841,1.00352
baseline,4,100352,P05_parity_d3_16_18_28,P23_parity_d5_8_13_18_30_39,0.992988109588623,1.00352
baseline,4,100352,P06_parity_d3_14_20_35,P00_parity_d3_1_15_16,0.995055615901947,1.00352
baseline,4,100352,P06_parity_d3_14_20_35,P01_parity_d3_0_21_26,0.9845945239067078,1.00352
baseline,4,100352,P06_parity_d3_14_20_35,P02_parity_d5_14_17_22_28_39,0.9914345145225525,1.00352
baseline,4,100352,P06_parity_d3_14_20_35,P03_parity_d3_25_33_36,0.9932922720909119,1.00352
baseline,4,100352,P06_parity_d3_14_20_35,P04_parity_d5_5_14_22_28_32,0.9965065121650696,1.00352
baseline,4,100352,P06_parity_d3_14_20_35,P05_parity_d3_16_18_28,0.9917704463005066,1.00352
baseline,4,100352,P06_parity_d3_14_20_35,P06_parity_d3_14_20_35,1.0,1.00352
baseline,4,100352,P06_parity_d3_14_20_35,P07_parity_d3_9_12_28,0.9936588406562805,1.00352
baseline,4,100352,P06_parity_d3_14_20_35,P08_parity_d5_12_14_28_35_38,0.9957030415534973,1.00352
baseline,4,100352,P06_parity_d3_14_20_35,P09_parity_d5_1_3_14_16_32,0.9845085144042969,1.00352
baseline,4,100352,P06_parity_d3_14_20_35,P10_parity_d3_2_3_33,0.997129499912262,1.00352
baseline,4,100352,P06_parity_d3_14_20_35,P11_parity_d3_5_21_34,0.9966956973075867,1.00352
baseline,4,100352,P06_parity_d3_14_20_35,P12_parity_d3_9_27_30,0.9958034157752991,1.00352
baseline,4,100352,P06_parity_d3_14_20_35,P13_parity_d3_15_21_39,0.997504472732544,1.00352
baseline,4,100352,P06_parity_d3_14_20_35,P14_parity_d3_3_23_24,0.994814932346344,1.00352
baseline,4,100352,P06_parity_d3_14_20_35,P15_parity_d5_7_24_30_32_33,0.9815470576286316,1.00352
baseline,4,100352,P06_parity_d3_14_20_35,P16_parity_d5_3_18_23_29_37,0.9968981146812439,1.00352
baseline,4,100352,P06_parity_d3_14_20_35,P17_parity_d5_1_7_16_18_37,0.9956963062286377,1.00352
baseline,4,100352,P06_parity_d3_14_20_35,P18_parity_d5_0_17_30_32_34,0.9977165460586548,1.00352
baseline,4,100352,P06_parity_d3_14_20_35,P19_parity_d5_2_8_11_16_29,0.9967739582061768,1.00352
baseline,4,100352,P06_parity_d3_14_20_35,P20_parity_d3_4_7_35,0.9927541613578796,1.00352
baseline,4,100352,P06_parity_d3_14_20_35,P21_parity_d5_25_34_36_37_39,0.9961028099060059,1.00352
baseline,4,100352,P06_parity_d3_14_20_35,P22_parity_d5_5_14_30_35_36,0.9961620569229126,1.00352
baseline,4,100352,P06_parity_d3_14_20_35,P23_parity_d5_8_13_18_30_39,0.997825562953949,1.00352
baseline,4,100352,P07_parity_d3_9_12_28,P00_parity_d3_1_15_16,0.9974645376205444,1.00352
baseline,4,100352,P07_parity_d3_9_12_28,P01_parity_d3_0_21_26,0.9686019420623779,1.00352
baseline,4,100352,P07_parity_d3_9_12_28,P02_parity_d5_14_17_22_28_39,0.9973815679550171,1.00352
baseline,4,100352,P07_parity_d3_9_12_28,P03_parity_d3_25_33_36,0.9966447949409485,1.00352
baseline,4,100352,P07_parity_d3_9_12_28,P04_parity_d5_5_14_22_28_32,0.9960903525352478,1.00352
baseline,4,100352,P07_parity_d3_9_12_28,P05_parity_d3_16_18_28,0.9970458745956421,1.00352
baseline,4,100352,P07_parity_d3_9_12_28,P06_parity_d3_14_20_35,0.9936585426330566,1.00352
baseline,4,100352,P07_parity_d3_9_12_28,P07_parity_d3_9_12_28,1.0,1.00352
baseline,4,100352,P07_parity_d3_9_12_28,P08_parity_d5_12_14_28_35_38,0.9969397187232971,1.00352
baseline,4,100352,P07_parity_d3_9_12_28,P09_parity_d5_1_3_14_16_32,0.9950721859931946,1.00352
baseline,4,100352,P07_parity_d3_9_12_28,P10_parity_d3_2_3_33,0.9900325536727905,1.00352
baseline,4,100352,P07_parity_d3_9_12_28,P11_parity_d3_5_21_34,0.9960758686065674,1.00352
baseline,4,100352,P07_parity_d3_9_12_28,P12_parity_d3_9_27_30,0.9953926205635071,1.00352
baseline,4,100352,P07_parity_d3_9_12_28,P13_parity_d3_15_21_39,0.9940184950828552,1.00352
baseline,4,100352,P07_parity_d3_9_12_28,P14_parity_d3_3_23_24,0.9968891143798828,1.00352
baseline,4,100352,P07_parity_d3_9_12_28,P15_parity_d5_7_24_30_32_33,0.9932491183280945,1.00352
baseline,4,100352,P07_parity_d3_9_12_28,P16_parity_d5_3_18_23_29_37,0.9960750937461853,1.00352
baseline,4,100352,P07_parity_d3_9_12_28,P17_parity_d5_1_7_16_18_37,0.9963753819465637,1.00352
baseline,4,100352,P07_parity_d3_9_12_28,P18_parity_d5_0_17_30_32_34,0.99226975440979,1.00352
baseline,4,100352,P07_parity_d3_9_12_28,P19_parity_d5_2_8_11_16_29,0.9913428425788879,1.00352
baseline,4,100352,P07_parity_d3_9_12_28,P20_parity_d3_4_7_35,0.9971626996994019,1.00352
baseline,4,100352,P07_parity_d3_9_12_28,P21_parity_d5_25_34_36_37_39,0.9975362420082092,1.00352
baseline,4,100352,P07_parity_d3_9_12_28,P22_parity_d5_5_14_30_35_36,0.996638834476471,1.00352
baseline,4,100352,P07_parity_d3_9_12_28,P23_parity_d5_8_13_18_30_39,0.9941189885139465,1.00352
baseline,4,100352,P08_parity_d5_12_14_28_35_38,P00_parity_d3_1_15_16,0.9974203109741211,1.00352
baseline,4,100352,P08_parity_d5_12_14_28_35_38,P01_parity_d3_0_21_26,0.9751977324485779,1.00352
baseline,4,100352,P08_parity_d5_12_14_28_35_38,P02_parity_d5_14_17_22_28_39,0.9959938526153564,1.00352
baseline,4,100352,P08_parity_d5_12_14_28_35_38,P03_parity_d3_25_33_36,0.9972079992294312,1.00352
baseline,4,100352,P08_parity_d5_12_14_28_35_38,P04_parity_d5_5_14_22_28_32,0.9978059530258179,1.00352
baseline,4,100352,P08_parity_d5_12_14_28_35_38,P05_parity_d3_16_18_28,0.9959530830383301,1.00352
baseline,4,100352,P08_parity_d5_12_14_28_35_38,P06_parity_d3_14_20_35,0.995702862739563,1.00352
baseline,4,100352,P08_parity_d5_12_14_28_35_38,P07_parity_d3_9_12_28,0.9969397187232971,1.00352
baseline,4,100352,P08_parity_d5_12_14_28_35_38,P08_parity_d5_12_14_28_35_38,1.0,1.00352
baseline,4,100352,P08_parity_d5_12_14_28_35_38,P09_parity_d5_1_3_14_16_32,0.9926097393035889,1.00352
baseline,4,100352,P08_parity_d5_12_14_28_35_38,P10_parity_d3_2_3_33,0.9931535124778748,1.00352
baseline,4,100352,P08_parity_d5_12_14_28_35_38,P11_parity_d3_5_21_34,0.9970831274986267,1.00352
baseline,4,100352,P08_parity_d5_12_14_28_35_38,P12_parity_d3_9_27_30,0.9974484443664551,1.00352
baseline,4,100352,P08_parity_d5_12_14_28_35_38,P13_parity_d3_15_21_39,0.9960551261901855,1.00352
baseline,4,100352,P08_parity_d5_12_14_28_35_38,P14_parity_d3_3_23_24,0.9972832798957825,1.00352
baseline,4,100352,P08_parity_d5_12_14_28_35_38,P15_parity_d5_7_24_30_32_33,0.9898688197135925,1.00352
baseline,4,100352,P08_parity_d5_12_14_28_35_38,P16_parity_d5_3_18_23_29_37,0.9973496198654175,1.00352
baseline,4,100352,P08_parity_d5_12_14_28_35_38,P17_parity_d5_1_7_16_18_37,0.9973978400230408,1.00352
baseline,4,100352,P08_parity_d5_12_14_28_35_38,P18_parity_d5_0_17_30_32_34,0.9956742525100708,1.00352
baseline,4,100352,P08_parity_d5_12_14_28_35_38,P19_parity_d5_2_8_11_16_29,0.9942113161087036,1.00352
baseline,4,100352,P08_parity_d5_12_14_28_35_38,P20_parity_d3_4_7_35,0.9960135817527771,1.00352
baseline,4,100352,P08_parity_d5_12_14_28_35_38,P21_parity_d5_25_34_36_37_39,0.9976066946983337,1.00352
baseline,4,100352,P08_parity_d5_12_14_28_35_38,P22_parity_d5_5_14_30_35_36,0.996586263179779,1.00352
baseline,4,100352,P08_parity_d5_12_14_28_35_38,P23_parity_d5_8_13_18_30_39,0.9965245127677917,1.00352
baseline,4,100352,P09_parity_d5_1_3_14_16_32,P00_parity_d3_1_15_16,0.9940651655197144,1.00352
baseline,4,100352,P09_parity_d5_1_3_14_16_32,P01_parity_d3_0_21_26,0.9562608003616333,1.00352
baseline,4,100352,P09_parity_d5_1_3_14_16_32,P02_parity_d5_14_17_22_28_39,0.9968920350074768,1.00352
baseline,4,100352,P09_parity_d5_1_3_14_16_32,P03_parity_d3_25_33_36,0.9949195384979248,1.00352
baseline,4,100352,P09_parity_d5_1_3_14_16_32,P04_parity_d5_5_14_22_28_32,0.9904367327690125,1.00352
baseline,4,100352,P09_parity_d5_1_3_14_16_32,P05_parity_d3_16_18_28,0.9953318238258362,1.00352
baseline,4,100352,P09_parity_d5_1_3_14_16_32,P06_parity_d3_14_20_35,0.9845088124275208,1.00352
baseline,4,100352,P09_parity_d5_1_3_14_16_32,P07_parity_d3_9_12_28,0.9950721859931946,1.00352
baseline,4,100352,P09_parity_d5_1_3_14_16_32,P08_parity_d5_12_14_28_35_38,0.9926096200942993,1.00352
baseline,4,100352,P09_parity_d5_1_3_14_16_32,P09_parity_d5_1_3_14_16_32,1.0,1.00352
baseline,4,100352,P09_parity_d5_1_3_14_16_32,P10_parity_d3_2_3_33,0.9795103073120117,1.00352
baseline,4,100352,P09_parity_d5_1_3_14_16_32,P11_parity_d3_5_21_34,0.9901528358459473,1.00352
baseline,4,100352,P09_parity_d5_1_3_14_16_32,P12_parity_d3_9_27_30,0.9893196821212769,1.00352
baseline,4,100352,P09_parity_d5_1_3_14_16_32,P13_parity_d3_15_21_39,0.9858083128929138,1.00352
baseline,4,100352,P09_parity_d5_1_3_14_16_32,P14_parity_d3_3_23_24,0.9926629662513733,1.00352
baseline,4,100352,P09_parity_d5_1_3_14_16_32,P15_parity_d5_7_24_30_32_33,0.9973655343055725,1.00352
baseline,4,100352,P09_parity_d5_1_3_14_16_32,P16_parity_d5_3_18_23_29_37,0.9894976019859314,1.00352
baseline,4,100352,P09_parity_d5_1_3_14_16_32,P17_parity_d5_1_7_16_18_37,0.9913367033004761,1.00352
baseline,4,100352,P09_parity_d5_1_3_14_16_32,P18_parity_d5_0_17_30_32_34,0.9834720492362976,1.00352
baseline,4,100352,P09_parity_d5_1_3_14_16_32,P19_parity_d5_2_8_11_16_29,0.9826837182044983,1.00352
baseline,4,100352,P09_parity_d5_1_3_14_16_32,P20_parity_d3_4_7_35,0.9945937395095825,1.00352
baseline,4,100352,P09_parity_d5_1_3_14_16_32,P21_parity_d5_25_34_36_37_39,0.9920288920402527,1.00352
baseline,4,100352,P09_parity_d5_1_3_14_16_32,P22_parity_d5_5_14_30_35_36,0.9914278984069824,1.00352
baseline,4,100352,P09_parity_d5_1_3_14_16_32,P23_parity_d5_8_13_18_30_39,0.9862817525863647,1.00352
baseline,4,100352,P10_parity_d3_2_3_33,P00_parity_d3_1_15_16,0.9922068119049072,1.00352
baseline,4,100352,P10_parity_d3_2_3_33,P01_parity_d3_0_21_26,0.9885545372962952,1.00352
baseline,4,100352,P10_parity_d3_2_3_33,P02_parity_d5_14_17_22_28_39,0.9877974390983582,1.00352
baseline,4,100352,P10_parity_d3_2_3_33,P03_parity_d3_25_33_36,0.990105926990509,1.00352
baseline,4,100352,P10_parity_d3_2_3_33,P04_parity_d5_5_14_22_28_32,0.9943765997886658,1.00352
baseline,4,100352,P10_parity_d3_2_3_33,P05_parity_d3_16_18_28,0.9893665313720703,1.00352
baseline,4,100352,P10_parity_d3_2_3_33,P06_parity_d3_14_20_35,0.9971292018890381,1.00352
baseline,4,100352,P10_parity_d3_2_3_33,P07_parity_d3_9_12_28,0.9900325536727905,1.00352
baseline,4,100352,P10_parity_d3_2_3_33,P08_parity_d5_12_14_28_35_38,0.9931535124778748,1.00352
baseline,4,100352,P10_parity_d3_2_3_33,P09_parity_d5_1_3_14_16_32,0.9795100688934326,1.00352
baseline,4,100352,P10_parity_d3_2_3_33,P10_parity_d3_2_3_33,1.0,1.00352
baseline,4,100352,P10_parity_d3_2_3_33,P11_parity_d3_5_21_34,0.9953707456588745,1.00352
baseline,4,100352,P10_parity_d3_2_3_33,P12_parity_d3_9_27_30,0.9950950145721436,1.00352
baseline,4,100352,P10_parity_d3_2_3_33,P13_parity_d3_15_21_39,0.9976192712783813,1.00352
baseline,4,100352,P10_parity_d3_2_3_33,P14_parity_d3_3_23_24,0.9930148720741272,1.00352
baseline,4,100352,P10_parity_d3_2_3_33,P15_parity_d5_7_24_30_32_33,0.9746233224868774,1.00352
baseline,4,100352,P10_parity_d3_2_3_33,P16_parity_d5_3_18_23_29_37,0.9955478310585022,1.00352
baseline,4,100352,P10_parity_d3_2_3_33,P17_parity_d5_1_7_16_18_37,0.9937381744384766,1.00352
baseline,4,100352,P10_parity_d3_2_3_33,P18_parity_d5_0_17_30_32_34,0.9978190660476685,1.00352
baseline,4,100352,P10_parity_d3_2_3_33,P19_parity_d5_2_8_11_16_29,0.9970589876174927,1.00352
baseline,4,100352,P10_parity_d3_2_3_33,P20_parity_d3_4_7_35,0.9896453022956848,1.00352
baseline,4,100352,P10_parity_d3_2_3_33,P21_parity_d5_25_34_36_37_39,0.9940814971923828,1.00352
baseline,4,100352,P10_parity_d3_2_3_33,P22_parity_d5_5_14_30_35_36,0.9935343861579895,1.00352
baseline,4,100352,P10_parity_d3_2_3_33,P23_parity_d5_8_13_18_30_39,0.9965267181396484,1.00352
baseline,4,100352,P11_parity_d3_5_21_34,P00_parity_d3_1_15_16,0.9963698983192444,1.00352
baseline,4,100352,P11_parity_d3_5_21_34,P01_parity_d3_0_21_26,0.9780362248420715,1.00352
baseline,4,100352,P11_parity_d3_5_21_34,P02_parity_d5_14_17_22_28_39,0.9945754408836365,1.00352
baseline,4,100352,P11_parity_d3_5_21_34,P03_parity_d3_25_33_36,0.9954105019569397,1.00352
baseline,4,100352,P11_parity_d3_5_21_34,P04_parity_d5_5_14_22_28_32,0.9975002408027649,1.00352
baseline,4,100352,P11_parity_d3_5_21_34,P05_parity_d3_16_18_28,0.9960834980010986,1.00352
baseline,4,100352,P11_parity_d3_5_21_34,P06_parity_d3_14_20_35,0.9966955780982971,1.00352
baseline,4,100352,P11_parity_d3_5_21_34,P07_parity_d3_9_12_28,0.996076226234436,1.00352
baseline,4,100352,P11_parity_d3_5_21_34,P08_parity_d5_12_14_28_35_38,0.9970830082893372,1.00352
baseline,4,100352,P11_parity_d3_5_21_34,P09_parity_d5_1_3_14_16_32,0.9901530146598816,1.00352
baseline,4,100352,P11_parity_d3_5_21_34,P10_parity_d3_2_3_33,0.9953707456588745,1.00352
baseline,4,100352,P11_parity_d3_5_21_34,P11_parity_d3_5_21_34,1.0,1.00352
baseline,4,100352,P11_parity_d3_5_21_34,P12_parity_d3_9_27_30,0.9972392916679382,1.00352
baseline,4,100352,P11_parity_d3_5_21_34,P13_parity_d3_15_21_39,0.9971066117286682,1.00352
baseline,4,100352,P11_parity_d3_5_21_34,P14_parity_d3_3_23_24,0.9973987340927124,1.00352
baseline,4,100352,P11_parity_d3_5_21_34,P15_parity_d5_7_24_30_32_33,0.9860584139823914,1.00352
baseline,4,100352,P11_parity_d3_5_21_34,P16_parity_d5_3_18_23_29_37,0.9971534609794617,1.00352
baseline,4,100352,P11_parity_d3_5_21_34,P17_parity_d5_1_7_16_18_37,0.997323751449585,1.00352
baseline,4,100352,P11_parity_d3_5_21_34,P18_parity_d5_0_17_30_32_34,0.9964925050735474,1.00352
baseline,4,100352,P11_parity_d3_5_21_34,P19_parity_d5_2_8_11_16_29,0.9944091439247131,1.00352
baseline,4,100352,P11_parity_d3_5_21_34,P20_parity_d3_4_7_35,0.9965519905090332,1.00352
baseline,4,100352,P11_parity_d3_5_21_34,P21_parity_d5_25_34_36_37_39,0.9977579712867737,1.00352
baseline,4,100352,P11_parity_d3_5_21_34,P22_parity_d5_5_14_30_35_36,0.9970685839653015,1.00352
baseline,4,100352,P11_parity_d3_5_21_34,P23_parity_d5_8_13_18_30_39,0.9976850152015686,1.00352
baseline,4,100352,P12_parity_d3_9_27_30,P00_parity_d3_1_15_16,0.9961367845535278,1.00352
baseline,4,100352,P12_parity_d3_9_27_30,P01_parity_d3_0_21_26,0.9794483184814453,1.00352
baseline,4,100352,P12_parity_d3_9_27_30,P02_parity_d5_14_17_22_28_39,0.9941433668136597,1.00352
baseline,4,100352,P12_parity_d3_9_27_30,P03_parity_d3_25_33_36,0.9947385787963867,1.00352
baseline,4,100352,P12_parity_d3_9_27_30,P04_parity_d5_5_14_22_28_32,0.9983425140380859,1.00352
baseline,4,100352,P12_parity_d3_9_27_30,P05_parity_d3_16_18_28,0.9950904846191406,1.00352
baseline,4,100352,P12_parity_d3_9_27_30,P06_parity_d3_14_20_35,0.9958034157752991,1.00352
baseline,4,100352,P12_parity_d3_9_27_30,P07_parity_d3_9_12_28,0.9953926205635071,1.00352
baseline,4,100352,P12_parity_d3_9_27_30,P08_parity_d5_12_14_28_35_38,0.9974480867385864,1.00352
baseline,4,100352,P12_parity_d3_9_27_30,P09_parity_d5_1_3_14_16_32,0.989319920539856,1.00352
baseline,4,100352,P12_parity_d3_9_27_30,P10_parity_d3_2_3_33,0.9950950145721436,1.00352
baseline,4,100352,P12_parity_d3_9_27_30,P11_parity_d3_5_21_34,0.9972398281097412,1.00352
baseline,4,100352,P12_parity_d3_9_27_30,P12_parity_d3_9_27_30,1.0,1.00352
baseline,4,100352,P12_parity_d3_9_27_30,P13_parity_d3_15_21_39,0.9970530867576599,1.00352
baseline,4,100352,P12_parity_d3_9_27_30,P14_parity_d3_3_23_24,0.9975239038467407,1.00352
baseline,4,100352,P12_parity_d3_9_27_30,P15_parity_d5_7_24_30_32_33,0.9859033226966858,1.00352
baseline,4,100352,P12_parity_d3_9_27_30,P16_parity_d5_3_18_23_29_37,0.9976704120635986,1.00352
baseline,4,100352,P12_parity_d3_9_27_30,P17_parity_d5_1_7_16_18_37,0.9974856972694397,1.00352
baseline,4,100352,P12_parity_d3_9_27_30,P18_parity_d5_0_17_30_32_34,0.9970060586929321,1.00352
baseline,4,100352,P12_parity_d3_9_27_30,P19_parity_d5_2_8_11_16_29,0.9939718842506409,1.00352
baseline,4,100352,P12_parity_d3_9_27_30,P20_parity_d3_4_7_35,0.99509596824646,1.00352
baseline,4,100352,P12_parity_d3_9_27_30,P21_parity_d5_25_34_36_37_39,0.9968171715736389,1.00352
baseline,4,100352,P12_parity_d3_9_27_30,P22_parity_d5_5_14_30_35_36,0.9961652159690857,1.00352
baseline,4,100352,P12_parity_d3_9_27_30,P23_parity_d5_8_13_18_30_39,0.9966575503349304,1.00352
baseline,4,100352,P13_parity_d3_15_21_39,P00_parity_d3_1_15_16,0.9951440691947937,1.00352
baseline,4,100352,P13_parity_d3_15_21_39,P01_parity_d3_0_21_26,0.9839786291122437,1.00352
baseline,4,100352,P13_parity_d3_15_21_39,P02_parity_d5_14_17_22_28_39,0.9921330213546753,1.00352
baseline,4,100352,P13_parity_d3_15_21_39,P03_parity_d3_25_33_36,0.9940627217292786,1.00352
baseline,4,100352,P13_parity_d3_15_21_39,P04_parity_d5_5_14_22_28_32,0.9969740509986877,1.00352
baseline,4,100352,P13_parity_d3_15_21_39,P05_parity_d3_16_18_28,0.9931636452674866,1.00352
baseline,4,100352,P13_parity_d3_15_21_39,P06_parity_d3_14_20_35,0.997504472732544,1.00352
baseline,4,100352,P13_parity_d3_15_21_39,P07_parity_d3_9_12_28,0.9940184950828552,1.00352
baseline,4,100352,P13_parity_d3_15_21_39,P08_parity_d5_12_14_28_35_38,0.9960554838180542,1.00352
baseline,4,100352,P13_parity_d3_15_21_39,P09_parity_d5_1_3_14_16_32,0.9858079552650452,1.00352
baseline,4,100352,P13_parity_d3_15_21_39,P10_parity_d3_2_3_33,0.9976195693016052,1.00352
baseline,4,100352,P13_parity_d3_15_21_39,P11_parity_d3_5_21_34,0.9971069097518921,1.00352
baseline,4,100352,P13_parity_d3_15_21_39,P12_parity_d3_9_27_30,0.9970530867576599,1.00352
baseline,4,100352,P13_parity_d3_15_21_39,P13_parity_d3_15_21_39,1.0,1.00352
baseline,4,100352,P13_parity_d3_15_21_39,P14_parity_d3_3_23_24,0.9960684180259705,1.00352
baseline,4,100352,P13_parity_d3_15_21_39,P15_parity_d5_7_24_30_32_33,0.9818172454833984,1.00352
baseline,4,100352,P13_parity_d3_15_21_39,P16_parity_d5_3_18_23_29_37,0.9976626038551331,1.00352
baseline,4,100352,P13_parity_d3_15_21_39,P17_parity_d5_1_7_16_18_37,0.9965589046478271,1.00352
baseline,4,100352,P13_parity_d3_15_21_39,P18_parity_d5_0_17_30_32_34,0.9986124634742737,1.00352
baseline,4,100352,P13_parity_d3_15_21_39,P19_parity_d5_2_8_11_16_29,0.9969293475151062,1.00352
baseline,4,100352,P13_parity_d3_15_21_39,P20_parity_d3_4_7_35,0.9939044117927551,1.00352
baseline,4,100352,P13_parity_d3_15_21_39,P21_parity_d5_25_34_36_37_39,0.9966260194778442,1.00352
baseline,4,100352,P13_parity_d3_15_21_39,P22_parity_d5_5_14_30_35_36,0.9957616925239563,1.00352
baseline,4,100352,P13_parity_d3_15_21_39,P23_parity_d5_8_13_18_30_39,0.997682511806488,1.00352
baseline,4,100352,P14_parity_d3_3_23_24,P00_parity_d3_1_15_16,0.9971106648445129,1.00352
baseline,4,100352,P14_parity_d3_3_23_24,P01_parity_d3_0_21_26,0.9748893976211548,1.00352
baseline,4,100352,P14_parity_d3_3_23_24,P02_parity_d5_14_17_22_28_39,0.9954356551170349,1.00352
baseline,4,100352,P14_parity_d3_3_23_24,P03_parity_d3_25_33_36,0.9958567023277283,1.00352
baseline,4,100352,P14_parity_d3_3_23_24,P04_parity_d5_5_14_22_28_32,0.9970361590385437,1.00352
baseline,4,100352,P14_parity_d3_3_23_24,P05_parity_d3_16_18_28,0.9966422915458679,1.00352
baseline,4,100352,P14_parity_d3_3_23_24,P06_parity_d3_14_20_35,0.9948151111602783,1.00352
baseline,4,100352,P14_parity_d3_3_23_24,P07_parity_d3_9_12_28,0.9968887567520142,1.00352
baseline,4,100352,P14_parity_d3_3_23_24,P08_parity_d5_12_14_28_35_38,0.9972832798957825,1.00352
baseline,4,100352,P14_parity_d3_3_23_24,P09_parity_d5_1_3_14_16_32,0.9926631450653076,1.00352
baseline,4,100352,P14_parity_d3_3_23_24,P10_parity_d3_2_3_33,0.9930150508880615,1.00352
baseline,4,100352,P14_parity_d3_3_23_24,P11_parity_d3_5_21_34,0.9973985552787781,1.00352
baseline,4,100352,P14_parity_d3_3_23_24,P12_parity_d3_9_27_30,0.9975237250328064,1.00352
baseline,4,100352,P14_parity_d3_3_23_24,P13_parity_d3_15_21_39,0.9960684180259705,1.00352
baseline,4,100352,P14_parity_d3_3_23_24,P14_parity_d3_3_23_24,1.0,1.00352
baseline,4,100352,P14_parity_d3_3_23_24,P15_parity_d5_7_24_30_32_33,0.9895599484443665,1.00352
baseline,4,100352,P14_parity_d3_3_23_24,P16_parity_d5_3_18_23_29_37,0.9973412156105042,1.00352
baseline,4,100352,P14_parity_d3_3_23_24,P17_parity_d5_1_7_16_18_37,0.9971264600753784,1.00352
baseline,4,100352,P14_parity_d3_3_23_24,P18_parity_d5_0_17_30_32_34,0.9952543377876282,1.00352
baseline,4,100352,P14_parity_d3_3_23_24,P19_parity_d5_2_8_11_16_29,0.9923309683799744,1.00352
baseline,4,100352,P14_parity_d3_3_23_24,P20_parity_d3_4_7_35,0.996207594871521,1.00352
baseline,4,100352,P14_parity_d3_3_23_24,P21_parity_d5_25_34_36_37_39,0.997702419757843,1.00352
baseline,4,100352,P14_parity_d3_3_23_24,P22_parity_d5_5_14_30_35_36,0.9970550537109375,1.00352
baseline,4,100352,P14_parity_d3_3_23_24,P23_parity_d5_8_13_18_30_39,0.9957195520401001,1.00352
baseline,4,100352,P15_parity_d5_7_24_30_32_33,P00_parity_d3_1_15_16,0.9915508031845093,1.00352
baseline,4,100352,P15_parity_d5_7_24_30_32_33,P01_parity_d3_0_21_26,0.950857400894165,1.00352
baseline,4,100352,P15_parity_d5_7_24_30_32_33,P02_parity_d5_14_17_22_28_39,0.9950609803199768,1.00352
baseline,4,100352,P15_parity_d5_7_24_30_32_33,P03_parity_d3_25_33_36,0.9933309555053711,1.00352
baseline,4,100352,P15_parity_d5_7_24_30_32_33,P04_parity_d5_5_14_22_28_32,0.9870985746383667,1.00352
baseline,4,100352,P15_parity_d5_7_24_30_32_33,P05_parity_d3_16_18_28,0.9922131896018982,1.00352
baseline,4,100352,P15_parity_d5_7_24_30_32_33,P06_parity_d3_14_20_35,0.9815470576286316,1.00352
baseline,4,100352,P15_parity_d5_7_24_30_32_33,P07_parity_d3_9_12_28,0.9932494163513184,1.00352
baseline,4,100352,P15_parity_d5_7_24_30_32_33,P08_parity_d5_12_14_28_35_38,0.9898688197135925,1.00352
baseline,4,100352,P15_parity_d5_7_24_30_32_33,P09_parity_d5_1_3_14_16_32,0.9973657131195068,1.00352
baseline,4,100352,P15_parity_d5_7_24_30_32_33,P10_parity_d3_2_3_33,0.9746233224868774,1.00352
baseline,4,100352,P15_parity_d5_7_24_30_32_33,P11_parity_d3_5_21_34,0.9860584139823914,1.00352
baseline,4,100352,P15_parity_d5_7_24_30_32_33,P12_parity_d3_9_27_30,0.9859030842781067,1.00352
baseline,4,100352,P15_parity_d5_7_24_30_32_33,P13_parity_d3_15_21_39,0.9818172454833984,1.00352
baseline,4,100352,P15_parity_d5_7_24_30_32_33,P14_parity_d3_3_23_24,0.9895601272583008,1.00352
