model,fold,mse,n_train,n_test,features,complexity,true_mechanism,replicate
learnability_only,4,0.023090857225817506,26,6,reference_learnability,1,learnability_only,16
freq_learn,0,0.017344797338521244,25,7,"log_frequency,reference_learnability",2,learnability_only,16
freq_learn,1,0.02904602166604269,25,7,"log_frequency,reference_learnability",2,learnability_only,16
freq_learn,2,0.045017074286276805,26,6,"log_frequency,reference_learnability",2,learnability_only,16
freq_learn,3,0.022582865591016795,26,6,"log_frequency,reference_learnability",2,learnability_only,16
freq_learn,4,0.023391624054091346,26,6,"log_frequency,reference_learnability",2,learnability_only,16
three_factor,0,0.021861820072902056,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,16
three_factor,1,0.031293421455776675,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,16
three_factor,2,0.05518778325155111,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,16
three_factor,3,0.02251639841556992,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,16
three_factor,4,0.023728626117385507,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,16
frequency_only,0,0.36172693162577235,25,7,log_frequency,1,learnability_only,17
frequency_only,1,0.24753909268989946,25,7,log_frequency,1,learnability_only,17
frequency_only,2,0.5239798511763952,26,6,log_frequency,1,learnability_only,17
frequency_only,3,0.5056293299876965,26,6,log_frequency,1,learnability_only,17
frequency_only,4,0.44097584774857695,26,6,log_frequency,1,learnability_only,17
learnability_only,0,0.02427252679985949,25,7,reference_learnability,1,learnability_only,17
learnability_only,1,0.026318580566109282,25,7,reference_learnability,1,learnability_only,17
learnability_only,2,0.033424206695417416,26,6,reference_learnability,1,learnability_only,17
learnability_only,3,0.018498080005277723,26,6,reference_learnability,1,learnability_only,17
learnability_only,4,0.028091945768713975,26,6,reference_learnability,1,learnability_only,17
freq_learn,0,0.02428000543183668,25,7,"log_frequency,reference_learnability",2,learnability_only,17
freq_learn,1,0.02478246705424426,25,7,"log_frequency,reference_learnability",2,learnability_only,17
freq_learn,2,0.032767764005356886,26,6,"log_frequency,reference_learnability",2,learnability_only,17
freq_learn,3,0.027691789586594046,26,6,"log_frequency,reference_learnability",2,learnability_only,17
freq_learn,4,0.035728696398004266,26,6,"log_frequency,reference_learnability",2,learnability_only,17
three_factor,0,0.025594580912913136,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,17
three_factor,1,0.024883858928983035,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,17
three_factor,2,0.04338518179475703,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,17
three_factor,3,0.02756240199629376,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,17
three_factor,4,0.03748924506199542,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,17
frequency_only,0,0.6572444573715878,25,7,log_frequency,1,learnability_only,18
frequency_only,1,0.09713371211319163,25,7,log_frequency,1,learnability_only,18
frequency_only,2,0.6913018629134795,26,6,log_frequency,1,learnability_only,18
frequency_only,3,0.4860017021438579,26,6,log_frequency,1,learnability_only,18
frequency_only,4,0.4294724578620766,26,6,log_frequency,1,learnability_only,18
learnability_only,0,0.06289838805527119,25,7,reference_learnability,1,learnability_only,18
learnability_only,1,0.031695401236273645,25,7,reference_learnability,1,learnability_only,18
learnability_only,2,0.020275225142370977,26,6,reference_learnability,1,learnability_only,18
learnability_only,3,0.004306782711013919,26,6,reference_learnability,1,learnability_only,18
learnability_only,4,0.03161268537621705,26,6,reference_learnability,1,learnability_only,18
freq_learn,0,0.05438186186608399,25,7,"log_frequency,reference_learnability",2,learnability_only,18
freq_learn,1,0.027312272754485188,25,7,"log_frequency,reference_learnability",2,learnability_only,18
freq_learn,2,0.017156284513707994,26,6,"log_frequency,reference_learnability",2,learnability_only,18
freq_learn,3,0.00885053233463544,26,6,"log_frequency,reference_learnability",2,learnability_only,18
freq_learn,4,0.029684486312192032,26,6,"log_frequency,reference_learnability",2,learnability_only,18
three_factor,0,0.061568571435007505,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,18
three_factor,1,0.03471135750552556,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,18
three_factor,2,0.0253710660514459,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,18
three_factor,3,0.010213472914133244,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,18
three_factor,4,0.028724789011941153,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,18
frequency_only,0,0.736917360665475,25,7,log_frequency,1,learnability_only,19
frequency_only,1,0.1590366357126636,25,7,log_frequency,1,learnability_only,19
frequency_only,2,0.4747133960052856,26,6,log_frequency,1,learnability_only,19
frequency_only,3,0.2093502234458701,26,6,log_frequency,1,learnability_only,19
frequency_only,4,0.3454254540218593,26,6,log_frequency,1,learnability_only,19
learnability_only,0,0.024619229024348353,25,7,reference_learnability,1,learnability_only,19
learnability_only,1,0.038291451337668744,25,7,reference_learnability,1,learnability_only,19
learnability_only,2,0.06555863694932638,26,6,reference_learnability,1,learnability_only,19
learnability_only,3,0.04337556124351732,26,6,reference_learnability,1,learnability_only,19
learnability_only,4,0.016776488983097932,26,6,reference_learnability,1,learnability_only,19
freq_learn,0,0.020765630561265798,25,7,"log_frequency,reference_learnability",2,learnability_only,19
freq_learn,1,0.03602498007176896,25,7,"log_frequency,reference_learnability",2,learnability_only,19
freq_learn,2,0.06226054303121062,26,6,"log_frequency,reference_learnability",2,learnability_only,19
freq_learn,3,0.04881092115140787,26,6,"log_frequency,reference_learnability",2,learnability_only,19
freq_learn,4,0.02422318934681196,26,6,"log_frequency,reference_learnability",2,learnability_only,19
three_factor,0,0.01956381546927919,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,19
three_factor,1,0.07262341601999266,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,19
three_factor,2,0.0621497266703398,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,19
three_factor,3,0.05993575316049186,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,19
three_factor,4,0.02450527627142199,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,19
frequency_only,0,0.3875710134235643,25,7,log_frequency,1,learnability_only,20
frequency_only,1,0.20324811454947894,25,7,log_frequency,1,learnability_only,20
frequency_only,2,0.48959078495062736,26,6,log_frequency,1,learnability_only,20
frequency_only,3,0.47318181147083155,26,6,log_frequency,1,learnability_only,20
frequency_only,4,0.8502611427006309,26,6,log_frequency,1,learnability_only,20
learnability_only,0,0.04215107602278273,25,7,reference_learnability,1,learnability_only,20
learnability_only,1,0.0656753620360591,25,7,reference_learnability,1,learnability_only,20
learnability_only,2,0.04115649911757391,26,6,reference_learnability,1,learnability_only,20
learnability_only,3,0.025059437240533833,26,6,reference_learnability,1,learnability_only,20
learnability_only,4,0.06471191993318327,26,6,reference_learnability,1,learnability_only,20
freq_learn,0,0.042809266699752484,25,7,"log_frequency,reference_learnability",2,learnability_only,20
freq_learn,1,0.06636386423410544,25,7,"log_frequency,reference_learnability",2,learnability_only,20
freq_learn,2,0.040372522966518366,26,6,"log_frequency,reference_learnability",2,learnability_only,20
freq_learn,3,0.0243044954235529,26,6,"log_frequency,reference_learnability",2,learnability_only,20
freq_learn,4,0.06381934134986349,26,6,"log_frequency,reference_learnability",2,learnability_only,20
three_factor,0,0.04343084425113055,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,20
three_factor,1,0.06462319955020047,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,20
three_factor,2,0.04296050175955679,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,20
three_factor,3,0.017145980113241286,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,20
three_factor,4,0.05958569038448025,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,20
frequency_only,0,0.15870047189915534,25,7,log_frequency,1,learnability_only,21
frequency_only,1,0.40407471370546383,25,7,log_frequency,1,learnability_only,21
frequency_only,2,0.7045540489389707,26,6,log_frequency,1,learnability_only,21
frequency_only,3,0.396939588445155,26,6,log_frequency,1,learnability_only,21
frequency_only,4,0.4111672486388372,26,6,log_frequency,1,learnability_only,21
learnability_only,0,0.02003749869426521,25,7,reference_learnability,1,learnability_only,21
learnability_only,1,0.01483353196182905,25,7,reference_learnability,1,learnability_only,21
learnability_only,2,0.036488500984300704,26,6,reference_learnability,1,learnability_only,21
learnability_only,3,0.042834784838149224,26,6,reference_learnability,1,learnability_only,21
learnability_only,4,0.045544231603408224,26,6,reference_learnability,1,learnability_only,21
freq_learn,0,0.01962610781657118,25,7,"log_frequency,reference_learnability",2,learnability_only,21
freq_learn,1,0.014929883695255303,25,7,"log_frequency,reference_learnability",2,learnability_only,21
freq_learn,2,0.03673120802851366,26,6,"log_frequency,reference_learnability",2,learnability_only,21
freq_learn,3,0.04699681946599334,26,6,"log_frequency,reference_learnability",2,learnability_only,21
freq_learn,4,0.04708219937130698,26,6,"log_frequency,reference_learnability",2,learnability_only,21
three_factor,0,0.01747679832366537,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,21
three_factor,1,0.013672786494969603,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,21
three_factor,2,0.044226024697356835,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,21
three_factor,3,0.04601580230196183,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,21
three_factor,4,0.04705404009435315,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,21
frequency_only,0,0.35202278806833703,25,7,log_frequency,1,learnability_only,22
frequency_only,1,0.39599812615329766,25,7,log_frequency,1,learnability_only,22
frequency_only,2,0.3458730664778092,26,6,log_frequency,1,learnability_only,22
frequency_only,3,0.4210795210731321,26,6,log_frequency,1,learnability_only,22
frequency_only,4,0.6209020618182042,26,6,log_frequency,1,learnability_only,22
learnability_only,0,0.021861651269509674,25,7,reference_learnability,1,learnability_only,22
learnability_only,1,0.021032638775207228,25,7,reference_learnability,1,learnability_only,22
learnability_only,2,0.06255182958536241,26,6,reference_learnability,1,learnability_only,22
learnability_only,3,0.06335255972195644,26,6,reference_learnability,1,learnability_only,22
learnability_only,4,0.009506330354678847,26,6,reference_learnability,1,learnability_only,22
freq_learn,0,0.02188997578518908,25,7,"log_frequency,reference_learnability",2,learnability_only,22
freq_learn,1,0.03261437401051518,25,7,"log_frequency,reference_learnability",2,learnability_only,22
freq_learn,2,0.06504818048225139,26,6,"log_frequency,reference_learnability",2,learnability_only,22
freq_learn,3,0.06441809557909274,26,6,"log_frequency,reference_learnability",2,learnability_only,22
freq_learn,4,0.009490752593902715,26,6,"log_frequency,reference_learnability",2,learnability_only,22
three_factor,0,0.014822013932451198,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,22
three_factor,1,0.04465699374584934,25,7,"log_frequency,reference_learnability,formal_utility",3,learnability_only,22
three_factor,2,0.05625579055795641,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,22
three_factor,3,0.07232597510094176,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,22
three_factor,4,0.013347594176009552,26,6,"log_frequency,reference_learnability,formal_utility",3,learnability_only,22
frequency_only,0,0.4558738952126954,25,7,log_frequency,1,learnability_only,23
frequency_only,1,0.5160075131146615,25,7,log_frequency,1,learnability_only,23
frequency_only,2,0.6052347406235893,26,6,log_frequency,1,learnability_only,23
frequency_only,3,0.2606169918954822,26,6,log_frequency,1,learnability_only,23
frequency_only,4,0.18780603627592085,26,6,log_frequency,1,learnability_only,23
learnability_only,0,0.06802462360780745,25,7,reference_learnability,1,learnability_only,23
learnability_only,1,0.03593372686930914,25,7,reference_learnability,1,learnability_only,23
learnability_only,2,0.02698855931978644,26,6,reference_learnability,1,learnability_only,23
